File Name;File Format;Vendor ID;Family Name (NID16);Subfamily Name (NID17);Family Name (NID1);Subfamily Name (NID2);Full Name (NID4);PostScript Name (NID6);Version;Copyright;Trademark;Manufacturer;URL Vendor;License Description;URL License;Religious Symbols;WOFF metadata;Critical Errors;Uncritical Errors
NotoSansThai-Black.ttf;ttf;GOOG;Noto Sans Thai;Black;Noto Sans Thai Blk;Regular;Noto Sans Thai Black;NotoSansThai-Black;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;1
NotoSansThai-Light.ttf;ttf;GOOG;Noto Sans Thai;Light;Noto Sans Thai Light;Regular;Noto Sans Thai Light;NotoSansThai-Light;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansThaiUI-SemiBold.ttf;ttf;GOOG;Noto Sans Thai UI;SemiBold;Noto Sans Thai UI SemBd;Regular;Noto Sans Thai UI SemiBold;NotoSansThaiUI-SemiBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;1
NotoSansThaiUI-Regular.ttf;ttf;GOOG;None;None;Noto Sans Thai UI;Regular;Noto Sans Thai UI Regular;NotoSansThaiUI-Regular;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;1
NotoSansThaiUI-Black.ttf;ttf;GOOG;Noto Sans Thai UI;Black;Noto Sans Thai UI Blk;Regular;Noto Sans Thai UI Black;NotoSansThaiUI-Black;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;1
NotoSansThaiUI-ExtraBold.ttf;ttf;GOOG;Noto Sans Thai UI;ExtraBold;Noto Sans Thai UI ExtBd;Regular;Noto Sans Thai UI ExtraBold;NotoSansThaiUI-ExtraBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;2
NotoSansThaiUI-ExtraLight.ttf;ttf;GOOG;Noto Sans Thai UI;ExtraLight;Noto Sans Thai UI ExtLt;Regular;Noto Sans Thai UI ExtraLight;NotoSansThaiUI-ExtraLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;1
NotoSansThaiUI-Bold.ttf;ttf;GOOG;None;None;Noto Sans Thai UI;Bold;Noto Sans Thai UI Bold;NotoSansThaiUI-Bold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansThaiUI-Light.ttf;ttf;GOOG;Noto Sans Thai UI;Light;Noto Sans Thai UI Light;Regular;Noto Sans Thai UI Light;NotoSansThaiUI-Light;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansThaiUI-Thin.ttf;ttf;GOOG;Noto Sans Thai UI;Thin;Noto Sans Thai UI Thin;Regular;Noto Sans Thai UI Thin;NotoSansThaiUI-Thin;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansThaiUI-Medium.ttf;ttf;GOOG;Noto Sans Thai UI;Medium;Noto Sans Thai UI Med;Regular;Noto Sans Thai UI Medium;NotoSansThaiUI-Medium;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer;1
NotoNaskhArabicUI-Regular.ttf;ttf;GOOG;None;None;Noto Naskh Arabic UI;Regular;Noto Naskh Arabic UI;NotoNaskhArabicUI;Version 1.07 uh;Copyright 2013 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoNaskhArabicUI-Bold.ttf;ttf;GOOG;None;None;Noto Naskh Arabic UI;Bold;Noto Naskh Arabic UI Bold;NotoNaskhArabicUI-Bold;Version 1.07 uh;Copyright 2013 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;2
NotoSansSinhalaUI-CondensedLight.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed Light;Noto Sans Sinhala Cond Light;Regular;Noto Sans Sinhala UI Condensed Light;NotoSansSinhalaUI-CondensedLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;16
NotoSansSinhalaUI-CondensedThin.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed Thin;Noto Sans Sinhala Cond Thin;Regular;Noto Sans Sinhala UI Condensed Thin;NotoSansSinhalaUI-CondensedThin;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;3
NotoSansSinhalaUI-CondensedExtraLight.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed ExtraLight;Noto Sans Sinhala Cond ExtLt;Regular;Noto Sans Sinhala UI Condensed ExtraLight;NotoSansSinhalaUI-CondensedExtraLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;2
NotoSansSinhalaUI-CondensedSemiBold.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed SemiBold;Noto Sans Sinhala Cond SemBd;Regular;Noto Sans Sinhala UI Condensed SemiBold;NotoSansSinhalaUI-CondensedSemiBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;23
NotoSansSinhalaUI-Condensed.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed;Noto Sans Sinhala Cond;Regular;Noto Sans Sinhala UI Condensed;NotoSansSinhalaUI-Condensed;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;4
NotoSansSinhalaUI-CondensedBlack.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed Black;Noto Sans Sinhala Cond Blk;Regular;Noto Sans Sinhala UI Condensed Black;NotoSansSinhalaUI-CondensedBlack;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;20
NotoSansSinhalaUI-CondensedMedium.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed Medium;Noto Sans Sinhala Cond Med;Regular;Noto Sans Sinhala UI Condensed Medium;NotoSansSinhalaUI-CondensedMedium;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;4
NotoSansSinhalaUI-CondensedExtraBold.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed ExtraBold;Noto Sans Sinhala Cond ExtBd;Regular;Noto Sans Sinhala UI Condensed ExtraBold;NotoSansSinhalaUI-CondensedExtraBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;4
NotoSansSinhalaUI-CondensedBold.ttf;ttf;GOOG;Noto Sans Sinhala UI;Condensed Bold;Noto Sans Sinhala Cond;Bold;Noto Sans Sinhala UI Condensed Bold;NotoSansSinhalaUI-CondensedBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;27
NotoSansThaana-Regular.ttf;ttf;GOOG;None;None;Noto Sans Thaana;Regular;Noto Sans Thaana;NotoSansThaana;Version 1.02 uh;Copyright 2014 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;1
NotoSansThaana-Bold.ttf;ttf;GOOG;None;None;Noto Sans Thaana;Bold;Noto Sans Thaana Bold;NotoSansThaana-Bold;Version 1.02 uh;Copyright 2014 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;1
NotoSansPhagsPa-Regular.ttf;ttf;GOOG;None;None;Noto Sans Phags Pa;Regular;Noto Sans Phags Pa;NotoSansPhagsPa;Version 1.03 uh;Copyright 2013 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;None;3
NotoSansArmenian-ExtraCondensedBold.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed Bold;Noto Sans Armenian ExtCond;Bold;Noto Sans Armenian ExtraCondensed Bold;NotoSansArmenian-ExtraCondensedBold;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;1
NotoSansArmenian-ExtraCondensedExtraLight.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed ExtraLight;Noto Sans Armenian ExtCond ExtLt;Regular;Noto Sans Armenian ExtraCondensed ExtraLight;NotoSansArmenian-ExtraCondensedExtraLight;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;2
NotoSansArmenian-ExtraCondensedSemiBold.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed SemiBold;Noto Sans Armenian ExtCond SemBd;Regular;Noto Sans Armenian ExtraCondensed SemiBold;NotoSansArmenian-ExtraCondensedSemiBold;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;3
NotoSansArmenian-ExtraCondensed.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed;Noto Sans Armenian ExtCond;Regular;Noto Sans Armenian ExtraCondensed;NotoSansArmenian-ExtraCondensed;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;1
NotoSansArmenian-ExtraCondensedExtraBold.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed ExtraBold;Noto Sans Armenian ExtCond ExtBd;Regular;Noto Sans Armenian ExtraCondensed ExtraBold;NotoSansArmenian-ExtraCondensedExtraBold;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;2
NotoSansArmenian-ExtraCondensedMedium.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed Medium;Noto Sans Armenian ExtCond Med;Regular;Noto Sans Armenian ExtraCondensed Medium;NotoSansArmenian-ExtraCondensedMedium;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;2
NotoSansArmenian-ExtraCondensedBlack.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed Black;Noto Sans Armenian ExtCond Blk;Regular;Noto Sans Armenian ExtraCondensed Black;NotoSansArmenian-ExtraCondensedBlack;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
NotoSansArmenian-ExtraCondensedLight.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed Light;Noto Sans Armenian ExtCond Light;Regular;Noto Sans Armenian ExtraCondensed Light;NotoSansArmenian-ExtraCondensedLight;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSniffer + FontSplitter;1
NotoSansArmenian-ExtraCondensedThin.ttf;ttf;GOOG;Noto Sans Armenian;ExtraCondensed Thin;Noto Sans Armenian ExtCond Thin;Regular;Noto Sans Armenian ExtraCondensed Thin;NotoSansArmenian-ExtraCondensedThin;Version 2.040,GOOG,noto-source:20170915:90ef993387c0;Copyright 2016 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;None;None;FontSplitter + FontSniffer;2
NotoSansDevanagari-CondensedLight.ttf;ttf;GOOG;Noto Sans Devanagari;Condensed Light;Noto Sans Devanagari Cn Lt;Regular;Noto Sans Devanagari Condensed Light;NotoSansDevanagari-CondensedLight;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;0x0950;None;FontSplitter + FontSniffer;4
NotoSansDevanagari-CondensedThin.ttf;ttf;GOOG;Noto Sans Devanagari;Condensed Thin;Noto Sans Devanagari Cn Th;Regular;Noto Sans Devanagari Condensed Thin;NotoSansDevanagari-CondensedThin;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;0x0950;None;FontSplitter + FontSniffer;6
NotoSansDevanagari-CondensedBold.ttf;ttf;GOOG;Noto Sans Devanagari;Condensed Bold;Noto Sans Devanagari Cn;Bold;Noto Sans Devanagari Condensed Bold;NotoSansDevanagari-CondensedBold;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;0x0950;None;FontSplitter + FontSniffer;3
NotoSansDevanagari-CondensedBlack.ttf;ttf;GOOG;Noto Sans Devanagari;Condensed Black;Noto Sans Devanagari Cn Bk;Regular;Noto Sans Devanagari Condensed Black;NotoSansDevanagari-CondensedBlack;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;0x0950;None;FontSplitter + FontSniffer;8
NotoSansDevanagari-CondensedMedium.ttf;ttf;GOOG;Noto Sans Devanagari;Condensed Medium;Noto Sans Devanagari Cn Md;Regular;Noto Sans Devanagari Condensed Medium;NotoSansDevanagari-CondensedMedium;Version 2.000,GOOG,noto-source:20170915:90ef993387c0;Copyright 2015 Google Inc. All Rights Reserved.;Noto is a trademark of Google Inc.;Monotype Imaging Inc.;http://www.google.com/get/noto/;This Font Software is licensed under the SIL Open Font License, Version 1.1. This Font Software is distributed on an "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. See the SIL Open Font License for the specific language, permissions and limitations governing your use of this Font Software.;http://scripts.sil.org/OFL;0x0950;None;FontSniffer + FontSplitter;6
